pred
0.18682251870632172
0.19321337342262268
0.19464747607707977
0.19112974405288696
0.18764559924602509
0.19213151931762695
0.19134974479675293
0.19253751635551453
0.1838383823633194
0.19069814682006836
0.1913335770368576
0.1877341866493225
0.18661123514175415
0.18657124042510986
0.18505753576755524
0.18157713115215302
0.1924150437116623
0.18403610587120056
0.18670327961444855
0.18178455531597137
0.18547852337360382
0.1853208690881729
0.1902485340833664
0.18442955613136292
0.1838427186012268
0.1841699182987213
0.1874278485774994
0.18688608705997467
0.19137480854988098
0.19195102155208588
0.19174961745738983
0.18874689936637878
0.18731647729873657
0.18987491726875305
0.18869969248771667
0.19275550544261932
0.19091123342514038
0.18616196513175964
0.18885821104049683
0.19294779002666473
0.18370990455150604
0.18628501892089844
0.18662410974502563
0.19320248067378998
0.18473978340625763
0.18787848949432373
0.1925431787967682
0.19445320963859558
0.19921618700027466
0.19310858845710754
0.19585071504116058
0.19430585205554962
0.1934259682893753
0.19100360572338104
0.1885853409767151
0.19118112325668335
0.1887924075126648
0.19285261631011963
0.19583088159561157
0.19002732634544373
0.1909666508436203
0.1964600384235382
0.19153282046318054
0.19568417966365814
0.19320222735404968
0.19509239494800568
0.19405435025691986
0.19663114845752716
0.19691473245620728
0.1928577870130539
0.19119593501091003
0.18866248428821564
0.19083061814308167
0.1897393763065338
0.19115208089351654
0.1884518265724182
0.18686580657958984
0.1876789629459381
0.19222024083137512
0.18500804901123047
